,0
0,0.31761534775616207
1,0.4889246420525282
2,0.5083645601523747
3,0.1163441525061838
4,0.34131217068242853
5,0.2957561142216955
6,0.34734798543969314
7,0.34575686397530975
8,0.538988687074245
9,0.21352712563187426
10,0.6545254390600735
11,0.5157271329087247
12,0.550043937781981
13,0.14880245506069262
14,0.5196083268293912
15,0.2843457635457516
16,0.30762811139442886
17,0.6215787945338817
18,0.5327501110065909
19,0.5337776199545815
20,0.5117521299376837
21,0.5055521080416315
22,0.29538537607638893
23,0.5715267999048609
24,0.4012392523854436
25,0.32390177193452163
26,0.4848379735323951
27,0.5043424711188642
28,0.34349340200804906
29,0.16598215726732363
30,0.42168046764673345
31,0.26077594518119734
32,0.3335083893424349
33,0.3228986943514864
34,0.45185881878550443
35,0.32700637989725206
36,0.10250162156175364
37,0.5132818117736602
38,0.5489289020888277
39,0.25741789008288507
40,0.5766697078001255
41,0.8468302235651352
42,0.5740832728764064
43,0.45044469505311374
44,0.49264642237885387
45,0.1460743576431941
46,0.1537672900594179
47,0.11784081008481108
48,0.6897930885928671
49,0.3418249159565122
50,0.5264617716870489
51,0.4292857887079585
52,0.6748419999923585
53,0.35794394269426516
54,0.4387474086187216
55,0.4676199791151554
56,0.5679601918376508
57,0.2862733069792454
58,0.6801733678133649
59,0.4656092413021981
60,0.4981015079387359
61,0.2906590027298388
62,0.37900216235660156
63,0.4998472486342955
64,0.6086958606141879
65,0.6099505220678144
66,0.2898147589828038
67,0.42486248728268106
68,0.3482660798339132
69,0.10897187475476215
70,0.3954127708261635
71,0.5669352295214217
72,0.23099513873489044
73,0.31955592372132097
74,0.32559402244412755
75,0.5858584080521605
76,0.14418196045024811
77,0.49970007833497376
78,0.40612085915142626
79,0.37758309686215863
80,0.5429192517520298
81,0.5046311581816219
82,0.5332612395246491
83,0.4220462352940504
84,0.27708376919178973
85,0.45429984323836853
86,0.48155488881321895
87,0.3770144579794322
88,0.6310807054192773
89,0.38730079291535346
90,0.32802557392907056
91,0.4926359767332442
92,0.2013195437700635
93,0.3076169805943199
94,0.36457062286406067
95,0.5280985983400687
96,0.3806917681249928
97,0.49473414883128897
98,0.49626550514953005
99,0.4915190576226257
100,0.5428203714537235
101,0.47656065212199933
102,0.37384371351128093
103,0.4607375043143286
104,0.2632241262337921
105,0.8221005468904137
106,0.1124890959949563
107,0.5764592219232314
108,0.49324156982326667
109,0.29713423298665054
110,0.2396762402741012
111,0.10875999658113347
112,0.2600402126131481
113,0.23681408255799088
114,0.3913079699066818
115,0.3172496395819879
116,0.290359251410844
117,0.39269556075649026
118,0.4362509330087917
119,0.4290765760353765
120,0.4107465079391248
121,0.5038057682095971
122,0.5153747151874741
123,0.18247120656494867
124,0.2907032263531966
125,0.41184809909633474
126,0.10171074888733352
127,0.3729374450129033
128,0.22748831505806202
129,0.5689357312379751
130,0.5469576457669636
131,0.3821890224590575
132,0.15339042252932558
133,0.14212342029198852
134,0.463546184706229
135,0.5436059409447902
136,0.30914989744020915
137,0.35832324595303655
138,0.4396720305358413
139,0.4618941378304832
140,0.548241908860267
141,0.25695069802523407
142,0.25083822153910534
143,0.3309354933996722
144,0.6575509715005782
145,0.4018309828382921
146,0.45572143964672074
147,0.2715045671180511
148,0.31123538448193394
149,0.4154181350544522
150,0.1997621095939307
151,0.43416110232750144
152,0.3027930023721149
153,0.2867332669641628
154,0.4189883774169967
155,0.4021981010637124
156,0.33751109096341975
157,0.3839603802363246
158,0.13859612706661434
159,0.221138644930392
160,0.44539841298878874
161,0.5554948535816863
162,0.5384558525558104
163,0.7712336279037504
164,0.5618212373482466
165,0.45205162547635036
166,0.29136695363925086
167,0.24599270381759164
168,0.2996113287027503
169,0.49927438940132574
170,0.39154529015483386
171,0.7370547481032242
172,0.4235167337498732
173,0.4483570174704803
174,0.5448183872047551
175,0.09410581345189516
176,0.19825354165188921
177,0.3885722160543935
178,0.2969863730248432
179,0.2338970203115522
180,0.4886657921656762
181,0.7501735676068867
182,0.6007088163680997
183,0.4403176299113908
184,0.476548807123557
185,0.3875670096141798
186,0.4560575881797792
187,0.4414728221553831
188,0.474643085936817
189,0.3358411274723569
190,0.27714997617077675
191,0.5869550978888872
192,0.4350808906165089
193,0.36434247559866945
194,0.43155230951349405
195,0.4255822763672733
196,0.44517334620964505
197,0.24342809549984215
198,0.5293538821454865
199,0.3797192686713391
200,0.4673398941852919
201,0.44422879567439605
202,0.3457437300507917
203,0.2974903404983722
204,0.10553930651131553
205,0.44152940604482477
206,0.4616705126437214
207,0.3912039915903387
208,0.4162046488572841
209,0.39836515646835036
210,0.9708666894828166
211,0.3340841069885197
212,0.41821660643570746
213,0.3493979850633718
214,0.27322529681713714
215,0.36616140740774594
216,0.33429707879608367
217,0.4236096793668649
218,0.1720325012368288
219,0.6427658884249199
220,0.48666585990747296
221,0.42346484565056797
222,0.49360133775312043
223,0.46584100167431197
224,0.5277280480759057
225,0.47567549883356297
226,0.33127351355593937
227,0.13361125417130165
228,0.5123841906969413
229,0.4387120652406185
230,0.4478310784856958
231,0.5328766097067349
232,0.5641840106200762
233,0.753331416966584
234,0.3635093402021051
235,0.283174943635777
236,0.1845057079436986
237,0.613102513526044
238,0.34270656457606957
239,0.34625717715270815
240,0.4994239317227317
241,0.44163587931727444
242,0.43655882839791565
243,0.5906108010415453
244,0.5758324976023194
245,0.5402579063248854
246,0.36044891652128375
247,0.3310521701638567
248,0.11502182100677327
249,0.7493700192032006
250,0.4138779940338718
251,0.5684655604945386
252,0.4549206462894646
