,0
0,0.5013141013723973
1,0.4733293927911937
2,0.5014323832341127
3,0.45734691659229454
4,0.5196847835762998
5,0.4947751592373239
6,0.5003180359115958
7,0.5235893524280062
8,0.5528776415194697
9,0.49587523060304495
10,0.5002304338429864
11,0.47745346956673307
12,0.5039626831069733
13,0.42680600721934636
14,0.48575220132983926
15,0.5127925318516895
16,0.47213130949464865
17,0.4835690171920141
18,0.4811455403485373
19,0.5302003270169686
20,0.53055847950449
21,0.4875849163461218
22,0.5172863549159653
23,0.5518874968635412
24,0.5451342213747602
25,0.4691437264802744
26,0.5087732527799506
27,0.5293679373406854
28,0.4587630273913909
29,0.46509544366563293
30,0.4688767590233891
31,0.5141499451386158
32,0.5629924922659667
33,0.5110752468681792
34,0.46420693796757667
35,0.4709684556317518
36,0.5807335445433405
37,0.4547046568204258
38,0.5006053620423861
39,0.46026648314711216
40,0.4839813419152823
41,0.5166521172904729
42,0.4955284588352054
43,0.4668059305392985
44,0.5280155208394122
45,0.5122162085395352
46,0.4810530902002296
47,0.4862360881258347
48,0.4738879787787695
49,0.4702950363472649
50,0.5019550858353542
51,0.49719776710620517
52,0.4801956324012918
53,0.5285054870498037
54,0.48197614302946007
55,0.4606135395042189
56,0.4517099097060375
57,0.4996622540881974
58,0.5331396357262738
59,0.4735746475029687
60,0.5034365611139927
61,0.457222025865843
62,0.5262127892403154
63,0.4700020798530053
64,0.5138013129455696
65,0.500103494925983
66,0.4703276328463382
67,0.510212221571643
68,0.4940783839772316
69,0.5124844911525817
70,0.5595287011677308
71,0.533662083313669
72,0.4906010976733516
73,0.5268372950856364
74,0.5106114136022125
75,0.4602083395406882
76,0.5368346391142813
77,0.4624755975882038
78,0.46309602069265227
79,0.5014880328912782
80,0.5198818106274526
81,0.5504895595203035
82,0.46042501178428685
83,0.5185750839035416
84,0.5275804492673395
85,0.4571975331936945
86,0.47605305629788186
87,0.5121030350852279
88,0.525088459963155
89,0.5134075403237243
90,0.49629491218639593
91,0.48202297467699073
92,0.4484896328326496
93,0.507460330702621
94,0.4959836280390899
95,0.48287031835633437
96,0.5030312854776819
