,0
0,0.5162224445738708
1,0.4973978667838819
2,0.5121263614265225
3,0.490624460300906
4,0.4844523366431507
5,0.4907572169720992
6,0.48744684910041103
7,0.49786377349224564
8,0.49036526888764226
9,0.4983623424663812
10,0.5015556173026324
11,0.5008691358523953
12,0.512992295047299
13,0.4963354411634986
14,0.5130900857092676
15,0.5185237698604719
16,0.5067300439191647
17,0.5091825700517868
18,0.5072275832991231
19,0.5012121828185742
20,0.4986870884786646
21,0.5008884479205085
22,0.4776014727642391
23,0.5036657657345263
24,0.513822711229674
25,0.5133778226476053
26,0.48809803778862876
27,0.4907912790460535
28,0.5084366439670336
29,0.5069130952377371
30,0.48391434558659097
31,0.4959522965227575
32,0.5134620809852716
33,0.5007975547153389
34,0.5067714991299019
35,0.49649134175704696
36,0.48373599860148714
37,0.4780933406130624
38,0.5065320680073575
39,0.51239840822488
40,0.5015807661281503
41,0.4989263570278095
42,0.5013062282169193
43,0.5192437596739911
44,0.49177887416217186
45,0.4811596570920495
46,0.5190153060854951
47,0.5019754890947783
48,0.4996451425545857
49,0.49095132325766866
50,0.5159461386817878
51,0.5010172927232505
52,0.5059644859193048
53,0.49812199236328203
54,0.49663082379841483
55,0.5056221770314975
56,0.5152953822133538
57,0.5055690107903466
58,0.5111657725724691
59,0.4805117707319506
60,0.4841885939959713
61,0.4925720948672
62,0.4827078047915305
63,0.49474645639842074
64,0.5041654259681871
65,0.4987345241813328
66,0.48316105703540196
67,0.48831003913692606
68,0.49875270779171493
69,0.518565537211551
70,0.48447241283342224
71,0.49664375781623554
72,0.5145136361019206
73,0.5006126262584849
74,0.49280861651262003
75,0.49267987047211315
76,0.5109187200700865
77,0.49435399763683235
78,0.4779781015769434
79,0.5135865396355388
80,0.5090669947028531
81,0.5016371397307381
82,0.5159697703676313
83,0.4905208923701855
84,0.5018229059149948
85,0.4979201928674642
86,0.48735619831359883
87,0.5158735204224576
88,0.4876221641207625
89,0.5128614191366698
90,0.4983993222841306
91,0.5017977980390598
92,0.4911063093194673
93,0.5036650859383146
94,0.49179216279365895
95,0.5138524872869114
96,0.5091924206694975
97,0.48784186444596805
98,0.5080705196275379
99,0.49050680341156466
100,0.49619208687990884
101,0.47332832959437043
102,0.5079958216517261
103,0.5052337891125799
104,0.5000462548951399
105,0.4818264814905331
106,0.49737778570185953
107,0.4959314656604914
108,0.4912163552116956
109,0.48771734220726176
110,0.5228882590931456
111,0.5033986703616544
112,0.503774226435699
113,0.49251261581277367
114,0.4899924307684449
115,0.4885216984749158
116,0.4922955884900829
117,0.4867912550007804
118,0.48711306183517067
119,0.5133067314144648
120,0.5015291751322797
121,0.5194870280254358
122,0.5025074302318085
123,0.48877402447921114
124,0.5045500221582667
125,0.4942000715804629
126,0.5045329587890042
127,0.5087745386952719
128,0.4965988552043214
129,0.49601075055485644
130,0.4977807045746807
131,0.48669211864936157
132,0.5285756456185032
133,0.501589732769293
134,0.5006213844145929
135,0.4938946104522267
136,0.4988010549777973
137,0.4998826809382591
138,0.4944843394627231
139,0.5108087877912947
140,0.49345924868641455
141,0.4889359219696852
142,0.5081620422798777
143,0.5088026835676183
144,0.511469895875813
145,0.5032722099705844
146,0.49961425023846595
147,0.48846652877655455
148,0.5026577080195722
149,0.5030767257755807
150,0.49790369493907743
151,0.4989523722994409
152,0.5021959753588964
153,0.49435278468198457
154,0.49204732096509113
155,0.4886456115809634
156,0.48929616114253804
157,0.5181626459188308
158,0.4972071223750041
159,0.508109910649444
160,0.497023867401317
161,0.5029814001571731
162,0.5070132282670288
163,0.5066513156487377
164,0.486772609622798
165,0.4942568317659043
166,0.4872581670665575
167,0.49874961344162827
168,0.49873876606434087
169,0.5019502084054022
170,0.48808578998058144
171,0.48704150343274205
172,0.47413026025713867
173,0.5025508483483506
174,0.5116823356056827
175,0.4992418342344577
176,0.48171935453852693
177,0.47244188875337756
178,0.5125272849317929
179,0.5172307215987431
180,0.4989817461616692
181,0.5015733372222448
182,0.4756913478417818
183,0.5061096885559996
184,0.5154082105307828
185,0.5036292324176346
186,0.5074909771961759
187,0.4920615287873272
188,0.4895908329658967
189,0.4976881665387451
190,0.5166689490420828
191,0.5011704784984139
192,0.4929332782726623
193,0.4910009153393598
194,0.5050225258011244
195,0.4997013436083328
196,0.4921865660457091
197,0.49460314120499704
198,0.49547039416398597
199,0.5061789138349287
200,0.4927214659636099
201,0.48808263248182254
202,0.4819556208165591
203,0.49953187189735515
204,0.5068988279592116
205,0.5038702178710555
206,0.49288669843391997
207,0.4876210094547271
208,0.506139945316542
209,0.5043284129829375
210,0.49133393372253986
211,0.5039149904000215
212,0.5159222190602585
213,0.5006645157684437
214,0.5003002899046655
215,0.4835700266656149
216,0.5220531232005161
217,0.49433504514542326
218,0.5087492251384332
219,0.5186972387241054
220,0.5049276243975935
221,0.5021920905713535
222,0.4991496018809398
223,0.4971774053888529
224,0.4952713575379597
225,0.503846614108793
226,0.515023749351776
227,0.49462226383098784
228,0.49582671666891714
229,0.5007824950386772
230,0.4999386908190407
231,0.491319114679774
232,0.4990996280530836
233,0.4590613412172094
234,0.5043743224814384
235,0.49769215080769924
236,0.507238747534727
237,0.5133485133976146
238,0.49546665323742345
239,0.5069446600370777
240,0.49943412159273204
241,0.5106806389842722
242,0.4949264451169299
243,0.5072763766343918
244,0.49836632631237376
245,0.4745656199566754
246,0.4933391258308961
247,0.48545223776680385
248,0.4989614043962325
249,0.5107990500998719
250,0.5198335386575582
251,0.4953987128920635
252,0.49648393389123463
253,0.5000687272694051
254,0.4945506165502816
255,0.5095136672888403
256,0.4932441364954124
257,0.5125653772496471
258,0.504904514129635
259,0.4988240509156866
260,0.5138311805161977
261,0.5035902889778829
262,0.5133649849298803
263,0.4923631152954475
264,0.4842647837517207
265,0.5085868771188767
266,0.5001600261449851
267,0.5202278774348112
268,0.49591519493442604
269,0.5105688709282805
270,0.4945392751388007
271,0.5007776576440397
272,0.506522554891626
273,0.48844224508239004
274,0.5052261734024713
275,0.49945227970571066
276,0.5021853340766574
277,0.49911612223612856
278,0.49941234165982645
279,0.4985688212575559
280,0.5179384151441401
281,0.5030581365598644
282,0.5053693970016525
283,0.49221089853032773
284,0.5030708451028608
285,0.5016841831744534
286,0.5040454137298471
287,0.4983731677273324
288,0.4897101717301069
289,0.48791520633007385
290,0.49780513417381034
291,0.48665120932148237
292,0.4910018024910374
293,0.4865440657011111
294,0.5103562366146969
295,0.5052114160745644
296,0.49927746223808034
297,0.500998432590174
298,0.49267241324277294
299,0.4938113502569519
300,0.49283808566737
301,0.4868200882068211
302,0.49007278734261117
303,0.49877216874809194
304,0.49558448915928016
305,0.49456340409925803
306,0.5069733816539083
307,0.5159573309414306
308,0.5175936478298092
309,0.47970032281036284
310,0.4983004931000958
311,0.5194088432174008
312,0.5024130315407368
313,0.48253697792178785
314,0.5070767143801573
315,0.49284053338769634
316,0.5262533432128305
317,0.5134576268796314
318,0.5117165950863187
319,0.5004471112566117
320,0.49279914917533124
321,0.5056555970251595
322,0.5099681008227868
323,0.5128528670895718
324,0.4854449185035749
325,0.5005899479268052
326,0.49351073876858015
327,0.5050456907127978
328,0.49469331267323347
329,0.5096503877974008
330,0.4870809476395054
331,0.5139802028942073
332,0.5004623808171378
333,0.4987506106173982
334,0.512226353648523
335,0.5127915701749389
336,0.4905061044834951
337,0.5048062513964553
338,0.5139462194942805
339,0.4819362335047404
340,0.5048194275990957
341,0.4914724675473268
342,0.4904713330754894
343,0.501189938790883
344,0.4802150937101638
345,0.5040662642550148
346,0.5162534110173244
347,0.5063876566287521
348,0.5070964220350611
349,0.4947829488334822
350,0.4938600894078146
351,0.5007972683716239
352,0.5041443499074789
353,0.5061626951971148
354,0.49471271286725604
355,0.5012224511064874
356,0.518864647225103
357,0.4831076709325801
358,0.48720462214544
359,0.5111538764099427
360,0.5145585610721086
361,0.5082822702224585
362,0.5124094304149146
363,0.5079650927783886
364,0.49964903952278855
365,0.5030367634956148
366,0.5044329616295276
367,0.496887591695942
368,0.49949996312063744
369,0.4880769188221231
370,0.49124155758050264
371,0.5005975662094875
372,0.5046637090426579
373,0.51002362673089
374,0.4981985156976529
375,0.4949358426736463
376,0.4928159917060385
377,0.5052501494340348
378,0.49998552398933804
379,0.5017064593514063
380,0.5050844936770023
381,0.4947427185200025
382,0.48716940126263925
383,0.5194872863044717
384,0.5006826828458537
385,0.5035143168705264
386,0.48617925562529973
387,0.4962536817262347
388,0.5082746836759197
389,0.5011150647556005
390,0.5012343887402708
391,0.4915306131553771
392,0.494718746093793
393,0.5154582980434218
394,0.5004046415069187
395,0.4847214736917933
396,0.5059635312758418
397,0.5081882842667591
398,0.4966895806010941
399,0.47750772511075973
400,0.5063361215128976
401,0.5005045192909539
402,0.4783385170844053
403,0.472224925847588
404,0.5066128717312809
405,0.49276557544632865
406,0.48830312191255626
407,0.4996234401297977
408,0.5075638881190617
409,0.4986619249759418
410,0.5079030246364814
411,0.47861934853633853
412,0.5027655422690749
413,0.5215055787194764
414,0.498316435816649
415,0.5086208444409148
416,0.509325900513193
417,0.49023978511625615
418,0.4809444734156835
419,0.49630947424014543
420,0.48237012890343345
421,0.5010891798735053
422,0.5120258061918007
423,0.5001738141188372
424,0.4972222485433202
425,0.49239379920267196
426,0.5031706281243862
427,0.4979423730534591
428,0.5018114838350907
429,0.5167043817709116
430,0.4852628259272481
431,0.5004764747132665
432,0.4918194208483583
433,0.4995390390426383
434,0.4963605538553662
435,0.4894281925403817
436,0.47811918017696436
437,0.49833274716359793
438,0.49326960101488077
439,0.5044971561544864
440,0.49139657756670585
441,0.5155101185210574
442,0.5046683464493669
443,0.5083529191815483
444,0.5063876382767568
445,0.5121927055851708
446,0.5118291238939874
447,0.4807798168487978
448,0.5081848869365221
449,0.5069873365914658
450,0.5060276287869051
451,0.5157273810359287
452,0.4938794097745576
453,0.5102532985767534
454,0.5161378466986531
455,0.5062376010575895
456,0.5028892553235343
457,0.4947187210641406
458,0.5121839505731162
459,0.4992607517480678
460,0.4932450102881358
461,0.5226758837708078
462,0.48922550530505166
463,0.4911547958824579
464,0.5008698332701682
465,0.5105589436634806
466,0.5004431058378804
467,0.5106991436324081
468,0.49214683511898966
469,0.4872648389571387
470,0.49033952506969525
471,0.516536597541646
472,0.5021894002867033
473,0.4811897546076482
474,0.4957953079008026
475,0.49658498016844754
476,0.4890830765053886
477,0.5019537028979536
478,0.507612905050329
479,0.48044336746146266
480,0.5016566280654997
481,0.5097603930705249
482,0.5172643071521634
483,0.5055784935142996
484,0.4941563387888711
485,0.4985638788377588
486,0.5188591283739074
487,0.5117323565525835
488,0.4972193940056106
489,0.4991394295910392
490,0.4809111335281401
491,0.5120213693040165
492,0.5108940927914858
493,0.47138999306683477
494,0.5055774166250162
495,0.5174936593726571
496,0.5186105261290732
497,0.5085660078090968
498,0.5243630568678164
499,0.5094657056456368
500,0.5013322525612411
501,0.5075920295392965
502,0.5040811210129998
503,0.5093381408234438
504,0.5144817521711611
505,0.4746504775502815
506,0.5020948721902483
507,0.5163581777939812
508,0.5000068171911426
509,0.4985649652768804
510,0.5079296515613464
511,0.5100876915497665
512,0.48718702870730035
513,0.5058832724820453
514,0.5185600411776746
515,0.48981613871014645
516,0.49136537681547854
517,0.5059902986916027
518,0.49488655376822255
519,0.4928832764347828
520,0.4957310801814791
521,0.49584545378868783
522,0.49176807111921617
523,0.5049649890456784
524,0.47398786880247057
525,0.4949600283328924
526,0.5041644259509399
527,0.49749435867799496
528,0.5206049104229014
529,0.4854447042639504
530,0.5045355943270562
531,0.49887676359885236
532,0.5033095752804422
533,0.5121688249212669
534,0.4966984769482056
535,0.507035060707336
536,0.5061055120711792
537,0.511821381823441
538,0.4927568933423552
539,0.49061437774543315
540,0.49714224716433175
541,0.491577002747022
542,0.4978771929445891
543,0.5056717617064637
544,0.504286092077878
545,0.4949637512749813
546,0.483488051755979
547,0.498040539386765
548,0.4956763030280733
549,0.49837299091111137
550,0.4877214506247834
551,0.5103639650106636
552,0.5082695839501618
553,0.5050173673298904
554,0.49263661203354564
555,0.4879261122069934
556,0.4960911206121538
557,0.518880421476995
558,0.5147876698528329
559,0.5037769992702582
560,0.5060038887650113
561,0.4895673333241049
562,0.5045209046683617
563,0.5161469384331282
564,0.49627767789032146
565,0.49563269548100036
566,0.4963508918315276
567,0.48964995621242857
568,0.4895914716813065
569,0.5172239239660708
570,0.48791699014366646
571,0.503634059345367
572,0.4883018631167043
573,0.4998112262383024
574,0.49471464591539627
575,0.5114708517878938
576,0.5113625487550589
577,0.5190596964173894
578,0.509606229665912
579,0.5174851190844145
580,0.5073538744181728
581,0.48752206995449543
582,0.49942604303070626
583,0.4954779963590445
584,0.4977598602823326
585,0.4805297269192357
586,0.5061648830560853
587,0.5099748050586852
588,0.5027011446054573
589,0.4976858497548442
590,0.49949988928464023
591,0.4934451472310207
592,0.47543179381714834
593,0.5023737090864685
594,0.5048415298758107
595,0.5215495915467039
596,0.4974386208738789
597,0.5089023282141107
598,0.4857292696761148
599,0.5124491400626329
600,0.5025078354754684
601,0.4948127918570877
602,0.511806561860713
603,0.492467295977278
604,0.48697106066451823
605,0.5097056789369455
606,0.5021904831173977
607,0.5057263772122836
608,0.49214078223274804
609,0.5115598343770352
610,0.4881858479891035
611,0.5105075381932977
612,0.5083505408899156
613,0.4995611514894143
614,0.5009116832224046
615,0.48850164340145436
616,0.5030060791170571
617,0.4932660299748133
618,0.4922526225031173
619,0.4869320759280231
620,0.4972050766591948
621,0.48531006656806086
622,0.5001072746754
623,0.49789372796516923
624,0.48829498278184214
625,0.4884225542705275
626,0.5214899624057983
627,0.5088441664184759
628,0.4867510317079855
629,0.49798309319048883
630,0.5063692200705888
631,0.5044825060193939
632,0.5029305443184304
633,0.4842887471474416
634,0.4921322847733297
635,0.4981127891051532
636,0.48322922532834195
637,0.4922733718120203
638,0.49821423814091276
639,0.5167332816723564
640,0.5202027980725519
641,0.5307941393982805
642,0.5008117021849251
643,0.49168164891573357
644,0.49782589932664745
645,0.5097850386365635
646,0.5049855775449529
647,0.5010592475559098
648,0.48960340793462587
649,0.5047973156410556
650,0.5055254986737261
651,0.5138760753678049
652,0.5068748713432576
653,0.5057193858220668
654,0.48231540204586015
655,0.505331560100137
656,0.5066687675321457
657,0.48693251359572626
658,0.5052574286031083
659,0.4960895732803735
660,0.5045564237404266
661,0.4829115902995974
662,0.5039518340482905
663,0.5101944391375663
664,0.5000836697788058
665,0.48000443120300185
666,0.4914801443734816
667,0.5147125188860214
668,0.46976053873974544
669,0.5209389157903948
670,0.5003749194316803
671,0.48662584706605383
672,0.47747395610189625
673,0.5005651865127401
674,0.4975015910251158
675,0.4995161030726908
676,0.5043073066250134
677,0.4931793218585114
678,0.519420453886615
679,0.5007732754479922
680,0.5180181020365946
681,0.4945719124616482
682,0.5055293932607582
683,0.5152380550625747
684,0.4872110987986983
685,0.5159252877490383
686,0.49158886254808404
687,0.4902535832251998
688,0.48963427360676093
689,0.5079995208214935
690,0.4929229283391674
691,0.49436104427736643
692,0.49373227401700565
693,0.5109236278775716
694,0.515723898569512
695,0.5048047256630547
696,0.4973662417141978
697,0.5013677599653165
698,0.504726402506895
699,0.4813771089386932
700,0.5049403478774377
701,0.4962438603076525
702,0.48590411413724277
703,0.5001881347857692
704,0.502891916009332
705,0.501828219840776
706,0.5020857512981795
707,0.5078345540158321
708,0.4920865479925952
709,0.4967391961168192
710,0.49676596005215423
711,0.500043976905302
712,0.5092573831529456
713,0.5072246901079425
714,0.4938311699970096
715,0.5013577582898661
716,0.49670681527053434
717,0.48401845169322505
718,0.5068827729127148
719,0.48689125490797697
720,0.4956693208224838
721,0.4898351070066103
722,0.4920634567354712
723,0.49908819579699126
724,0.4922007556153021
725,0.4913778722490662
726,0.48794391936625636
727,0.49434638247817897
728,0.5130710552441619
729,0.5048193088593114
730,0.48884050262187867
731,0.5040886471864587
732,0.5135357786319077
733,0.4971797668499855
734,0.5220849981849446
735,0.5088630720067845
736,0.4845989023264512
737,0.4994789347960394
738,0.5046038236447523
739,0.49236783990817073
740,0.5009023150330381
741,0.4807794047602713
742,0.5015837054992843
743,0.4938513205164657
744,0.49470973222619263
745,0.4985216414387551
746,0.5074069180255537
747,0.48207447303216805
748,0.5190967202646327
749,0.49346321252749675
750,0.5169508987125393
751,0.4989560449586398
752,0.5023778364806124
753,0.5153200607254115
754,0.4889666913637484
755,0.50106969494185
756,0.5073738875755949
757,0.4872099973385243
758,0.4820397725026727
759,0.5030808037097031
760,0.49753590161610894
761,0.4855365684136416
762,0.47955831029529494
763,0.49090254232122815
764,0.4953427765679298
765,0.5052454297797948
766,0.5070744119011519
767,0.5062354659361695
768,0.5090510319117831
769,0.5073214028127121
770,0.4991655667738616
771,0.5004540126470186
772,0.5144518749767286
773,0.49351705830536907
774,0.4994056623950767
775,0.5058605966275531
776,0.4806159646922603
777,0.502637455653679
778,0.4865879624470577
779,0.48442055886625224
780,0.4814966071451362
781,0.49895043896590824
782,0.4965699483851677
783,0.5084191275499891
784,0.49667184146338245
785,0.4977892674786689
786,0.5125460937733715
787,0.49453955026489127
788,0.5127501540544467
789,0.5257632423008969
790,0.48779321460410663
791,0.49992846941544083
792,0.5048452298528578
793,0.5174565011454605
794,0.4838936768168778
795,0.4996306111470611
796,0.5324054745868978
797,0.5096860808300794
798,0.4937256905673525
799,0.509460491374966
800,0.513005909761778
801,0.5050013213946295
802,0.4817009352054874
803,0.49608724892889283
804,0.49896312118726693
805,0.5025197386305577
806,0.48135970741150585
807,0.49690264083414787
808,0.5068746839577496
809,0.5075297205234254
810,0.4960451801494638
811,0.49815090996502914
812,0.4908111696073315
813,0.4918075539486453
814,0.4925884466242265
815,0.5051973936225691
816,0.5019295560964907
817,0.5207335485382822
818,0.5008366742257232
819,0.5059867217615118
820,0.507825623446898
821,0.4930415794602488
822,0.4830875208297565
823,0.49380485975713817
824,0.48859356720759145
825,0.5016939508603735
826,0.4911792041973877
827,0.5137226019009908
828,0.49932894002006495
829,0.49026827533652123
830,0.4982178536674148
831,0.49054143859920263
832,0.49282410554827377
833,0.5057392703886306
834,0.5147174489009239
835,0.4915896914337912
836,0.5114165596744685
837,0.5036489573459545
838,0.4996928869578782
839,0.48749308270220504
840,0.5010525178650633
841,0.48799360650300183
842,0.4928394251035483
843,0.49068634467558603
844,0.5070947164373206
845,0.4906713109184375
846,0.504403563333451
847,0.4953153882544956
848,0.5096354947871131
849,0.5161647219643449
850,0.4841647781951531
851,0.4953800121728966
852,0.4967855270853872
853,0.5067277021500551
854,0.5086962931938628
855,0.5159021239557574
856,0.5043227659904235
857,0.48532890243191745
858,0.5062952614558329
859,0.4983183167815843
860,0.4964769060092938
861,0.5074556445414817
862,0.5025147236384614
863,0.4996698759458335
864,0.49690794682442185
865,0.48205821594301435
866,0.4969215947070707
867,0.506258137829236
868,0.5067331038475473
869,0.5045618373956704
870,0.49658554166218455
871,0.4914556727910337
872,0.509879359183586
873,0.5117695359323586
874,0.4933085696499246
875,0.4875519664011595
876,0.5090659322005463
877,0.5197720706837183
878,0.5080340011495199
879,0.49658725346161336
880,0.4969804945938072
881,0.49514618119359727
882,0.5119807635368027
883,0.4958776798823672
884,0.5044643645492622
885,0.4911598085106008
886,0.4818905622876491
887,0.5033702747541533
888,0.48284355910328497
889,0.501767294331743
890,0.505103018421809
891,0.48608782787629673
892,0.49280209611954534
893,0.5194818924729802
894,0.4924918965381793
895,0.505099414371225
896,0.4921831998666531
897,0.5176095592268686
898,0.5249216895477199
899,0.5051041457862844
900,0.49900375981971823
901,0.49658825756632907
902,0.510026538407134
903,0.5036768691726942
904,0.49115895188413516
905,0.4946623918892631
906,0.49226674267123816
907,0.4932519651195789
908,0.4877021238057564
909,0.4988521101542803
910,0.5031670160522344
911,0.5007094018767493
912,0.4832786211882128
913,0.509204324041118
914,0.47666758926857694
915,0.49873385545040605
916,0.5096856867024016
917,0.4977540237971267
918,0.5119669999362437
919,0.5056421208265899
920,0.501395679023554
921,0.5055634862058563
922,0.49771393362557476
923,0.5099904070485213
924,0.49585371587726573
925,0.5139066168726681
926,0.49124824163299263
927,0.5095303428679225
928,0.49805782163536305
929,0.5038005534963625
930,0.5029142659178155
931,0.49682454066388904
932,0.4953905196978213
933,0.4864172148314848
934,0.4935382528192805
935,0.4980702339312773
936,0.5220888576847174
937,0.4988984479433701
938,0.49941382024162523
939,0.5093853233894708
940,0.5005256012511314
941,0.5061303681599558
942,0.5156407718511468
943,0.49989750359614665
944,0.5078124317716073
945,0.51964314511062
946,0.49451722658427183
947,0.500214803012294
948,0.4936557206253122
949,0.4939135428610217
950,0.49774020160063015
951,0.5034310467659253
952,0.5041755538149724
953,0.48777672036551345
954,0.49546561644056303
955,0.5032462136885402
956,0.4891756882164541
957,0.5061669143341824
958,0.5072795567282089
959,0.5085072618527432
960,0.5177045460279296
961,0.5018844811302111
962,0.4844607261879087
963,0.4995636292888586
964,0.5114604789021479
965,0.4901323186783789
966,0.5058267095067106
967,0.49521083562296997
968,0.5057494248851957
969,0.5244471345896021
970,0.49662253950083207
971,0.4912405344515947
972,0.5089586799759749
973,0.5199752964342264
974,0.508634541077758
975,0.49094632747762934
976,0.509585120166007
977,0.4823172574991311
978,0.49593604377282813
979,0.5130415994171925
980,0.5049149220724003
981,0.5285061816707458
982,0.4956680818955164
983,0.487370744051617
984,0.5025863809076165
985,0.5029384625817973
986,0.5126587982379569
987,0.48545324486396463
988,0.48791826960670437
989,0.4943557294622529
990,0.507946266958266
991,0.5024539574077364
992,0.4958573857326047
993,0.519328046874266
994,0.5113857024727854
995,0.5114740012476126
996,0.4996493854652363
997,0.48321496506948686
998,0.4930957201790544
999,0.5063399705082378
