,0,1,2,3,4,5,6,7,8,9
0,7.078749740995923e-05,6.665506404976929e-05,5.9520528842714e-05,6.862683795969618e-05,6.510829506257257e-05,6.134834484458443e-05,6.289062417445302e-05,6.6174823093714e-05,7.151495179475531e-05,6.634315275752124e-05
1,8.811230234571746e-05,9.030276971709538e-05,9.191777552526214e-05,8.644068770487892e-05,8.477527471089855e-05,9.319965164496862e-05,8.878705836892436e-05,0.0001005801045166897,8.972298434993203e-05,8.470301426717135e-05
2,0.00011434937510187251,0.00011720676181426509,0.00012760313878222232,0.00011369958455435381,0.00012272826714079192,0.00010538810909433998,0.00011320141430355589,0.00011893263965006728,0.00011603189690965718,0.00011618656539770594
3,0.0001527393262511371,0.00015576534439626304,0.00015278562114988943,0.00015612054912797778,0.00014498814907943326,0.00015094707974288703,0.00015633226495202402,0.00015081129288505908,0.0001485189031022082,0.00014527366417390545
4,0.0001652584028344648,0.000162089379997589,0.00017040257807135015,0.00018094366011314145,0.00020227760485434996,0.00017730144190318864,0.00018344576623208786,0.0001838541586593892,0.00018497557455120705,0.00017525714856553025
5,0.0002286917884207748,0.00022209068738913455,0.00022263267200989194,0.00021686142417698447,0.0002155173636648881,0.00022321706750674873,0.00021830515559644512,0.00024056445654853598,0.00020566830015303434,0.0002378881586028723
6,0.00022713601608417657,0.0002679753231923357,0.00022976282746415527,0.00024172324189152794,0.000248183092887857,0.00026330725383884464,0.000249752255331089,0.0002531439063096659,0.00024345142371914462,0.00025489369279681716
7,0.0002581011498626399,0.0002912498410076726,0.00024622518889319393,0.00023805282605122942,0.0002591569788869838,0.00025288218085339466,0.00027760723945947474,0.0002632096375370659,0.00026254615700897245,0.0002890974955266951
8,0.0002084889855366289,0.00022039117591780345,0.0002170907279848914,0.00024020437900003244,0.0002366767791110717,0.00020849556273722507,0.00019169818899683386,0.00020457731048202746,0.00022751632250515865,0.00022781910098729438
