,0,1,2,3,4,5,6,7,8,0
0,0.0901962581428812,0.0913171318486439,0.0900288657122267,0.0906989608924396,0.0919477854916343,0.0905062369379299,0.089839848907796,0.090890226332632,0.0898623025943239,0.0016112627350678
1,0.0108622160494468,0.011099040957351,0.0108353214387859,0.0110510495822037,0.0106264086080567,0.0108723007431217,0.0110757908534763,0.0107968532028881,0.0106676692527273,0.0102136985254415
2,0.0114758863714749,0.0112016833722983,0.0115713748510739,0.0112202110257265,0.0110941221869166,0.0108006178770758,0.0110893812119125,0.0108765456798418,0.0112052387231329,0.0255295314286452
3,0.092525562231304,0.0910335673691645,0.0926601320209942,0.0919473824623531,0.0929149098488918,0.0920165319772423,0.091114956891477,0.0922737468370214,0.0916808298656145,0.0368026382656508
4,0.2521852971461207,0.2514848723147154,0.2528097512410464,0.2526386038021199,0.2542697934020836,0.2538426395995251,0.2518181215435667,0.2537744554655448,0.2503856868934976,0.0950251351739046
5,0.4931636459030169,0.4942064858118591,0.4944083661515527,0.4909029767845724,0.4963003961357727,0.4941929785544821,0.4958660227501575,0.4935218842540694,0.4911637311045601,0.4103641702871184
6,0.8175373954389431,0.807596530248069,0.817043277045206,0.8142428886402611,0.8200889758263299,0.8136599339005982,0.8176952877204683,0.8182422874777522,0.8120044678610832,0.5779664472621294
7,1.2198811139142294,1.214949571510064,1.2118272360854367,1.216758329286189,1.2223876423999485,1.2143270133357542,1.219652284314194,1.2212360931598698,1.215083739912157,0.9410023369719224
8,1.6962552383351446,1.6920298264789868,1.6967318858083682,1.6946911041752637,1.69640663764103,1.7017898627096832,1.6907202730156972,1.6970523326886071,1.7015235792253829,1.6436771349417258
