,0,1,2,3,4,5,6,7,8,0
0,0.0909859033401193,0.0908557334042456,0.0910000009867869,0.0894251784406126,0.091250204732119,0.0919608783021035,0.0899412529254127,0.0907278331943718,0.0911895822167086,0.0017490118271791
1,0.0122843740451699,0.0124567323457975,0.0116457997713544,0.0122205288254105,0.0119554966670302,0.0116287383625244,0.0114852712653092,0.0120386159005074,0.011523649252091,0.0111594325208276
2,0.0125621653937858,0.012862411621228,0.0122601791072881,0.0126040463634493,0.0126050008449974,0.0124651524301771,0.0125893916377036,0.0123886940152438,0.0127709709876068,0.035774614054069
3,0.092662534359792,0.0953307409622606,0.0956188203772562,0.0931797806825773,0.0949841813435517,0.0957591663428593,0.092998515497716,0.0931798961271105,0.0931085038347035,0.0614034555816394
4,0.2564090205876436,0.2574032603468649,0.256988709762309,0.2543448810004621,0.2614924192846014,0.2553620780415301,0.2564533388729967,0.255099908332868,0.2542833220818065,0.1792837556547182
5,0.4993204934215799,0.5006015612553831,0.5005639220923198,0.4960291365426577,0.4958104467983958,0.4972930114327716,0.5028495625741833,0.5005645767069752,0.4937805806805862,0.6349235571958514
6,0.8181348937260554,0.8134311138378926,0.820510381087584,0.822364269952839,0.8163327047692797,0.821908944255322,0.8190801959283848,0.8190954286547164,0.8215941240212391,0.8691214742538166
7,1.219429945182518,1.230637757759806,1.2273926460814264,1.2258012125938016,1.2291169976959582,1.2245631887424655,1.2209187151133931,1.2213288083354554,1.220140773563548,1.2980184903870358
8,1.6949369308870736,1.7022930431523915,1.70419670038656,1.7002845733454712,1.7120572133373937,1.7028856937861343,1.7070524902057924,1.7020115667640263,1.690950940554021,2.1074262031705207
