,0,1,2,3,4
0,0.026729537314644173,0.02315143592507681,0.02089457764326728,0.022059498871249212,0.0216649360093022
1,0.02633253756428878,0.025727518832361275,0.023783151393038885,0.022195566798705414,0.021720882522430957
2,0.02334564638156563,0.023240491668337068,0.02202857226344122,0.022595543310159255,0.022242729059840722
3,0.023458346593371437,0.022521491513363488,0.023543893170064077,0.023428021073062383,0.023224694459895646
