,0,1,2,3,4
0,0.002504603015529299,0.0023904830772227457,0.002350051966233797,0.0022568980278712073,0.0024169940683350854
1,0.0019290562590700395,0.002041849622993382,0.0021153896941082063,0.0020597086902813828,0.0021142511117165706
2,0.0034556522371412255,0.0037415097584500225,0.0036720172783297135,0.0036979822883294244,0.0034955837428304846
3,0.006709371299290806,0.006803638633803959,0.0069368965680720865,0.006941163820610618,0.006850355584624417
