,0,1,2,3,4
0,0.05005406121216416,0.03203810649771805,0.018030433355319907,0.015995497054118617,0.015299327040435927
1,0.047396231302599935,0.03181862603678415,0.022890733616053212,0.020239706561500696,0.019158868269714645
2,0.04382782790091413,0.03446297399693306,0.031949376141898425,0.031078803471101295,0.030001308041368087
3,0.04310558601225648,0.03712183975851271,0.0358262838515076,0.03599775178243307,0.035026778019692374
