,0,1,2,3,4
0,0.0342633266939515,0.024292444679758066,0.01645949312090358,0.013858225065727566,0.013879600956111333
1,0.03437545892550008,0.02463576821475569,0.01782983382515466,0.01692963062199014,0.014943077489719958
2,0.032441980307194314,0.027397017876078556,0.024783643822350192,0.023565562382470602,0.023938289211500596
3,0.032412719630578284,0.02875667597681718,0.027918334720258092,0.027417225030889027,0.02729011826729279
